file,workflow,role,monthly_hours_low,monthly_hours_high,effort_steps,automated_steps,cadence_only_steps,qualitative_steps,elapsed_days_low,elapsed_days_high,per_unit_rates,live_or_dormant,dormant_capabilities
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1345,Content Specialist,0.00,0.00,0,0,0,0,0.0,0.0,0.08-0.08h/sku,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1345,Department Supervisor,0.33,0.33,1,0,0,0,0.0,0.0,0.25-0.25h/store,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1345,IT,0.00,0.00,0,0,0,0,0.0,0.0,0.25-0.25h/store,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1345,IT POS System Administrator,2.00,2.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1346,Content Manager,4.67,4.67,2,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1346,Content Specialist,1.33,1.33,1,0,0,0,0.0,0.0,0.17-0.17h/sku,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1346,Content Specialist (Filipino),0.00,0.00,0,0,0,0,0.0,0.0,0.17-0.17h/sku,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1346,Visual Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1347,COO,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1347,Category Manager,0.00,0.00,0,0,0,1,3.0,6.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1347,Customer Service Manager,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1347,Store Manager,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1347,VP Legal,0.00,0.00,0,0,0,0,2.0,4.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1347,VP Marketing,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1347,Vendor Account Manager,0.00,0.00,0,0,0,0,2.0,4.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1465,Content Manager,1.33,1.33,1,0,0,0,0.0,0.0,2.00-2.00h/store,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1465,Content Specialist,1.33,1.33,1,0,0,0,0.0,0.0,0.25-0.25h/sku; 0.17-0.17h/sku,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1465,Safety Officer,0.00,0.00,0,0,0,0,0.0,0.0,2.00-2.00h/store,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1465,VP Legal,1.33,1.33,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1466,Category Manager,0.33,0.33,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1466,Content Manager,11.33,11.33,5,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1466,Content Specialist,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1466,Ecommerce Manager,2.00,2.00,2,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W1466,Marketing Campaign Manager,1.33,1.33,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W50,Content Manager,2.67,2.67,1,0,1,0,0.0,0.0,0.08-0.08h/sku,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W50,Content Specialist,0.00,0.00,0,0,0,0,0.0,0.0,0.25-0.50h/sku; 0.33-0.50h/sku; 0.08-0.17h/sku; 0.08-0.08h/sku,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W50,Photographer,0.00,0.00,0,0,0,0,0.0,0.0,0.08-0.17h/sku,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W50,System,0.00,0.00,0,3,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,Buyer,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,Category Manager,0.33,0.33,1,0,0,0,0.0,0.0,0.25-0.25h/request; 0.17-0.17h/replacement,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,Cost Accountant,0.33,0.33,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,DC Team,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,Dept. Supervisor,0.17,0.17,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,Stock Associate,0.00,0.00,0,0,0,0,0.0,0.0,0.17-0.17h/disposal,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,Store Manager,0.00,0.00,0,0,1,0,0.0,0.0,0.17-0.17h/disposal,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,System,0.00,0.00,0,1,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-01-merchandise-strategy/PA-01.3-product-information-and-content.md,W97,Visual Merchandiser,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W133,Controller,0.00,0.00,0,0,0,0,1.0,1.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W133,Demand Planner,0.00,0.00,0,0,0,0,2.0,2.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W133,Supply Planner,0.00,0.00,0,0,0,0,2.0,2.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1355,DC Operations Manager,0.00,0.00,0,0,0,0,0.0,0.0,2.00-2.00h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1355,Logistics Planner,0.00,0.00,0,0,0,0,0.0,0.0,3.00-4.00h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1355,Merchandise Planner,0.00,0.00,0,0,0,1,0.0,0.0,2.00-3.00h/event; 2.00-2.00h/event; 4.00-6.00h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1355,Supply Planning Manager,0.00,0.00,0,0,0,0,0.0,0.0,1.00-1.00h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1356,Merchandise Planner,0.00,0.00,0,0,0,0,0.0,0.0,0.25-0.50h/event; 0.50-1.00h/event; 0.25-0.25h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1356,Regional Manager,0.00,0.00,0,0,0,0,0.0,0.0,0.17-0.17h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1356,Store Manager,0.00,0.00,0,0,0,0,0.0,0.0,0.17-0.17h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1356,Supply Planning Manager,0.00,0.00,0,0,0,0,0.0,0.0,0.17-0.17h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W1356,System,0.00,0.00,0,1,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W31,Demand Planner,19.65,28.98,5,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W31,System,0.00,0.00,0,3,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,Buyer,6.67,6.67,1,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,Buyer + Category Manager,0.33,0.33,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,Category Manager,5.33,5.33,3,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,Controller,0.33,0.33,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,Demand Planner,0.67,0.67,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,Pricing Analyst,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,System,0.00,0.00,0,1,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W32,VP Merchandising,0.17,0.17,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W492,Category Manager,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W492,DC Operations Manager,4.67,4.67,2,0,0,1,1.0,3.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W492,DC Receiving,0.00,0.00,0,0,0,0,0.0,0.0,0.25-0.25h/shipment,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W492,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W492,Quality Inspector,0.00,0.00,0,0,0,0,1.0,3.0,0.25-0.25h/shipment,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W492,Store Receiving Clerk,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W492,Transport Coordinator,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W5509,BI Analyst,9.33,13.66,2,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W5509,Demand Planner,17.99,26.65,4,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W5509,Merchandising Analyst,4.33,8.66,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W5509,Store Associate,0.00,0.00,0,0,0,0,0.0,0.0,0.00-0.01h/captured,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W5509,System,0.00,0.00,0,1,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W596,DC Supervisor,0.00,0.00,0,0,0,0,0.0,0.0,0.25-0.33h/expedited,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W596,Store Manager,0.00,0.00,0,0,0,0,0.0,0.0,0.25-0.33h/emergency,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W596,Supply Planner,10.85,21.70,1,0,0,0,0.0,0.0,0.08-0.25h/exception; 0.08-0.17h/override; 0.25-0.33h/expedited; 0.25-0.50h/allocation; 0.25-0.33h/emergency,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W596,Supply Planning Manager,2.00,3.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W623,VP Store Operations,0.00,0.00,0,0,0,0,3.0,3.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W835,Merchandise Planner,6.67,10.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W835,Store Manager,0.00,0.00,0,0,0,0,0.0,0.0,0.50-0.50h/problem,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W835,Supply Planning Analyst,6.67,10.00,1,0,0,0,0.0,0.0,1.00-2.00h/problem; 0.50-1.00h/problem; 0.25-0.50h/change; 0.50-0.50h/problem,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W921,Finance,3.00,4.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W921,Procurement Team,3.00,4.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W921,Store Manager,3.00,4.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W927,Category Manager,0.00,0.00,0,0,0,0,0.0,0.0,20.00-30.00h/pre; 15.00-20.00h/post,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W927,DC Operations,0.00,0.00,0,0,0,0,0.0,0.0,4.00-6.00h/event; 15.00-20.00h/post,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W927,Department Supervisor,0.00,0.00,0,0,0,0,0.0,0.0,2.00-3.00h/delivery,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W927,Procurement,0.00,0.00,0,0,0,0,0.0,0.0,20.00-30.00h/pre; 15.00-20.00h/post,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W927,Receiving Clerk,0.00,0.00,0,0,0,0,0.0,0.0,2.00-3.00h/delivery,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W927,Store Manager,0.00,0.00,0,0,0,1,0.0,0.0,2.00-3.00h/delivery,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.1-demand-forecasting-and-sandop.md,W927,Supply Planning,0.00,0.00,0,0,0,1,0.0,0.0,20.00-30.00h/pre; 4.00-6.00h/event; 15.00-20.00h/post,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W1233,Customs Broker,0.00,0.00,0,0,0,0,0.0,0.0,0.50-1.00h/entry,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W1233,Finance – Tax,4.00,6.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W1233,Import Specialist,0.00,0.00,0,0,0,0,0.0,0.0,1.00-2.00h/entry; 0.25-0.25h/entry; 0.50-0.50h/entry,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W1264,Finance Analyst,0.00,0.00,0,0,0,0,0.0,0.0,2.00-2.00h/consolidation,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W1264,Freight Forwarder,0.00,0.00,0,0,0,0,0.0,0.0,3.00-3.00h/consolidation,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W1264,Import Coordinator,21.32,21.32,2,0,0,0,0.0,0.0,3.00-3.00h/consolidation; 2.00-2.00h/booking,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W144,Customs Broker,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W144,Finance,0.00,0.00,0,1,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W144,Finance (Treasury),0.00,0.00,0,0,0,0,2.0,3.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W144,Import Coordinator,0.00,0.00,0,0,0,1,3.0,8.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W144,"Import Coordinator, Import Documentation Specialist",0.00,0.00,0,0,0,0,1.0,1.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W191,System,0.00,0.00,0,1,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W249,DC Clerk,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W249,Hauler,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W249,System,0.00,0.00,0,2,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W284,Import Coordinator,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W464,BOC,0.00,0.00,0,0,0,0,1.0,1.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W464,BOC Officer,0.00,0.00,0,0,0,0,1.0,2.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W464,Broker,0.00,0.00,0,0,0,0,1.0,1.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W464,Haulier,0.00,0.00,0,0,0,0,1.0,1.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W464,In-house Broker,0.00,0.00,0,0,0,0,1.0,1.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W728,Customs Broker,5.42,10.85,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W728,Import Coordinator,25.32,41.59,5,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.2-import-and-customs-operations.md,W728,Supply Chain Planner,3.62,5.42,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1031,3PL Partner Manager,2.67,4.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1031,Ecommerce Operations Manager,2.67,4.00,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1031,IT GIS Analyst,2.67,4.00,1,0,0,0,0.0,0.0,6.00-9.00h/store,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1031,Supply Chain Planner,4.67,8.00,2,0,0,0,0.0,0.0,6.00-9.00h/store,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1187,Supply Planner,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1187,VP Supply Chain,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1432,DC Supervisor,0.00,0.00,0,0,0,0,7.0,14.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1432,Logistics Coordinator,0.00,0.00,0,0,0,0,7.0,14.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1432,Store Manager,0.00,0.00,0,0,0,0,0.0,0.0,4.00-8.00h/typhoon,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1432,Supply Planning Manager,0.00,0.00,0,0,0,0,11.0,21.0,4.00-8.00h/typhoon,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1432,VP Merchandising,0.00,0.00,0,0,0,0,3.0,5.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1435,Import Manager,10.85,10.85,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1435,Logistics Coordinator,10.85,10.85,1,0,0,0,0.0,0.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1492,Logistics Manager,0.00,0.00,0,0,0,0,0.0,0.0,4.00-8.00h/event,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1492,Merchandise Planner,0.00,0.00,0,0,0,0,2.0,3.0,,live,
01-model-company/workflows/VS-02-supply-planning/PA-02.3-supply-chain-orchestration-and-risk.md,W1492,VP Supply Chain,0.00,0.00,0,0,0,0,3.0,5.0,4.00-8.00h/event,live,
